term,Estimate,Std. Error,t value,CI_lower,CI_upper,type,threshold,level,header
as.factor(leftright)1,0.08189567470787454,0.014836314366392605,5.5199473862178055,0.05281649854974503,0.11097485086600405,Non-Political News,60,(A) Country: France,(A) Country
as.factor(leftright)1,0.14055843317511565,0.014739255809376923,9.536331751952781,0.11166949178873689,0.16944737456149442,Non-Political News,60,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.11135678297355307,0.01819501857093587,6.120179682115345,0.07569454657451877,0.14701901937258738,Non-Political News,60,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.24403572137589571,0.016288689268577176,14.98191274645221,0.21210989040948444,0.27596155234230696,Non-Political News,60,(A) Country: USA,(A) Country
as.factor(leftright)1,0.16618362307781548,0.0233341850986022,7.121895295489469,0.12044862028455516,0.2119186258710758,Non-Political News,120,(A) Country: Germany,(A) Country
as.factor(leftright)1,0.3224558875747756,0.017163335795216554,18.787483471869407,0.2888157494161512,0.35609602573340005,Non-Political News,120,(A) Country: Spain,(A) Country
as.factor(leftright)1,0.1027059730358347,0.01663946757736503,6.172431453007999,0.07009261658419924,0.13531932948747016,Non-Political News,120,(A) Country: France,(A) Country
as.factor(leftright)1,0.14100599137416964,0.016590387258489336,8.499258587349525,0.10848883234753054,0.17352315040080873,Non-Political News,120,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.11929557667491579,0.020170225186726832,5.914439505287186,0.07976193530893119,0.1588292180409004,Non-Political News,120,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.28165141766359725,0.01827484373465506,15.411974064078827,0.24583272394367334,0.31747011138352116,Non-Political News,120,(A) Country: USA,(A) Country
as.factor(leftright)1,0.15675683274433408,0.031093159934080263,5.041521449626536,0.09581423927353677,0.2176994262151314,Political News,3,(A) Country: Germany,(A) Country
as.factor(leftright)1,0.35588025953031077,0.021045123047716715,16.91034349019508,0.314631818356786,0.39712870070383555,Political News,3,(A) Country: Spain,(A) Country
as.factor(leftright)1,0.08186236327813147,0.020628616044922877,3.9683885288213245,0.04143027583008263,0.12229445072618031,Political News,3,(A) Country: France,(A) Country
as.factor(leftright)1,0.2516555620637082,0.022513325646385158,11.17807142385093,0.2075294437967933,0.29578168033062313,Political News,3,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.16936270386399288,0.02694005278433765,6.286650780523215,0.11656020040669109,0.2221652073212947,Political News,3,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.3811335961385349,0.02456018168314463,15.518354100780227,0.33299564003957144,0.4292715522374984,Political News,3,(A) Country: USA,(A) Country
as.factor(leftright)1,0.1678127585261804,0.031997543611554234,5.244551286917651,0.10509757304753412,0.2305279440048267,Political News,10,(A) Country: Germany,(A) Country
as.factor(leftright)1,0.35001872633575354,0.021469083514093087,16.30338463707538,0.30793932264813106,0.392098130023376,Political News,10,(A) Country: Spain,(A) Country
as.factor(leftright)1,0.08139490199466846,0.02122357678765651,3.835117087427374,0.03979669149086171,0.12299311249847522,Political News,10,(A) Country: France,(A) Country
as.factor(leftright)1,0.25445319210672607,0.023244423605867433,10.94684886238677,0.2088941218392259,0.30001226237422624,Political News,10,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.16642449167820297,0.0274598088286548,6.060657330743543,0.11260326637403957,0.2202457169823664,Political News,10,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.41333950276410386,0.025144324935579998,16.43867965527345,0.3640566258903671,0.46262237963784064,Political News,10,(A) Country: USA,(A) Country
as.factor(leftright)1,0.1597251568370395,0.03433458312714953,4.652019692376558,0.09242937390782642,0.2270209397662526,Political News,30,(A) Country: Germany,(A) Country
as.factor(leftright)1,0.3790157180773647,0.02310692058108997,16.40269272347524,0.3337261537384284,0.42430528241630106,Political News,30,(A) Country: Spain,(A) Country
as.factor(leftright)1,0.09098708215240102,0.023363910929860305,3.8943429644783807,0.045193816729874825,0.1367803475749272,Political News,30,(A) Country: France,(A) Country
as.factor(leftright)1,0.2867876567516367,0.025306892811078858,11.332393071427825,0.23718614684192213,0.33638916666135127,Political News,30,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.1931952454073511,0.02940361240569272,6.570459532038564,0.13556416509219338,0.25082632572250885,Political News,30,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.46370919415144185,0.027000952361149,17.173808832708488,0.4107873275235898,0.5166310607792939,Political News,30,(A) Country: USA,(A) Country
as.factor(leftright)1,0.18613424092790834,0.037006741614644977,5.029738712641697,0.11360102736320418,0.2586674544926125,Political News,60,(A) Country: Germany,(A) Country
as.factor(leftright)1,0.39305541211077355,0.025448393106858078,15.445195712763852,0.3431765616213317,0.4429342626002154,Political News,60,(A) Country: Spain,(A) Country
as.factor(leftright)1,0.10378107889095725,0.02594155254583959,4.000573161824938,0.05293563590111166,0.15462652188080284,Political News,60,(A) Country: France,(A) Country
as.factor(leftright)1,0.30481330999962897,0.028516770840254592,10.688913962493645,0.24892043915272996,0.36070618084652795,Political News,60,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.19717797620560532,0.03207569808160979,6.147269989383487,0.1343096079656501,0.2600463444455605,Political News,60,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.5073516161433168,0.029665431131520686,17.10245214013545,0.44920737112553627,0.5654958611610974,Political News,60,(A) Country: USA,(A) Country
as.factor(leftright)1,0.24712053924928723,0.044438986367435415,5.560895048460769,0.1600201259691138,0.33422095252946066,Political News,120,(A) Country: Germany,(A) Country
as.factor(leftright)1,0.422100161392357,0.030698248375462724,13.749975445821983,0.3619315945764501,0.48226872820826394,Political News,120,(A) Country: Spain,(A) Country
as.factor(leftright)1,0.16179105741677113,0.03225213194759433,5.016445352501388,0.09857687879948625,0.22500523603405603,Political News,120,(A) Country: France,(A) Country
as.factor(leftright)1,0.32000664755128516,0.03629955906151018,8.815717210477096,0.2488595117907252,0.39115378331184514,Political News,120,(A) Country: Italy,(A) Country
as.factor(leftright)1,0.23531656722798117,0.03828542789239305,6.146374225968526,0.16027712855889079,0.3103560058970716,Political News,120,(A) Country: United Kingdom,(A) Country
as.factor(leftright)1,0.5850016042716554,0.036355021004064764,16.091356520086944,0.5137457631036885,0.6562574454396223,Political News,120,(A) Country: USA,(A) Country
as.factor(leftright)1,0.15449079510751984,0.006109363921783274,25.287541728636327,0.14251644182082462,0.16646514839421506,Non-Political News,3,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.16340418380821783,0.009298431200982971,17.573306752104997,0.1451792586542912,0.18162910896214446,Non-Political News,3,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.0594481450024768,0.022267512037947964,2.6697255131676205,0.015803821408098787,0.10309246859685481,Non-Political News,3,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.20829172327933618,0.007766016749276674,26.820921201172588,0.1930703304507539,0.22351311610791846,Non-Political News,3,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.04443462343698046,0.006986380727620972,6.360177775783987,0.030741317210843354,0.05812792966311756,Non-Political News,3,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.15820974920284722,0.006198405035493279,25.524267661907743,0.14606087533328038,0.17035862307241406,Non-Political News,10,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.1436688667952882,0.010071292453863703,14.26518666332361,0.12392913358571535,0.16340860000486107,Non-Political News,10,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.08341457463857602,0.02474552922684559,3.3708947533068865,0.034913337353958664,0.13191581192319338,Non-Political News,10,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.21259964496031883,0.00816486945550424,26.038339757777457,0.19659650082753052,0.22860278909310713,Non-Political News,10,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.042843155375203355,0.007220535027564057,5.933515343620881,0.028690906721177804,0.05699540402922891,Non-Political News,10,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.16603479090635356,0.006391941214658349,25.975644226137984,0.1535065861256232,0.17856299568708392,Non-Political News,30,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.15047171200088286,0.011666375724272943,12.897896961077032,0.1276056155813079,0.17333780842045782,Non-Political News,30,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.08810101686000364,0.029451628477645982,2.991380151589003,0.030375825043817514,0.14582620867618978,Non-Political News,30,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.23960877639440514,0.009057638316297507,26.453780558147752,0.22185580529446203,0.25736174749434826,Non-Political News,30,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.04037328675723663,0.007732714392437796,5.221101505665289,0.02521716654805855,0.05552940696641471,Non-Political News,30,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.17632006799460934,0.006746843650305669,26.13371187082734,0.16309625444001022,0.18954388154920845,Non-Political News,60,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.1835772536381481,0.014399485828253303,12.748875607624147,0.15535426141477165,0.21180024586152457,Non-Political News,60,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.11203309129445946,0.0379419956243193,2.9527464080632266,0.03766677987079364,0.18639940271812527,Non-Political News,60,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.2708529688069395,0.010484840416187833,25.832817482730796,0.25030268159121133,0.29140325602266764,Non-Political News,60,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.05103137444368441,0.00870193062662633,5.86437385372134,0.033975590415496804,0.06808715847187202,Non-Political News,60,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.19448400305814464,0.00757424624393428,25.677010859515455,0.17963848042003347,0.20932952569625582,Non-Political News,120,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.18755836811771243,0.020651692807887704,9.081985184578981,0.14708105021425252,0.22803568602117233,Non-Political News,120,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.0922524645986203,0.055041744778757985,1.6760454264201101,-0.015629355167745357,0.20013428436498595,Non-Political News,120,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.31774633005900094,0.013827367442445967,22.979524582793164,0.29064468987180686,0.344847970246195,Non-Political News,120,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.053801258415387326,0.01124573002004486,4.784149923525614,0.0317596275760994,0.07584288925467525,Non-Political News,120,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.24309411845754858,0.009862609799515068,24.648051925313034,0.22376340325049904,0.2624248336645981,Political News,3,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.1884500865653171,0.02476344491096069,7.6100109351872165,0.13991373453983413,0.23698643859080004,Political News,3,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.08732467207569697,0.05105118933907404,1.7105315900810871,-0.012735659028888152,0.1873850031802821,Political News,3,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.2329277827855031,0.0190756245609153,12.210755251639666,0.1955395586461091,0.2703160069248971,Political News,3,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.11300605467109577,0.013855461897858348,8.156065492739959,0.0858493493512934,0.14016275999089814,Political News,3,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.25017782655005877,0.010140078089960581,24.672179477370406,0.23030327349373603,0.2700523796063815,Political News,10,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.1871400797131614,0.026510919299458858,7.058981154115667,0.13517867788622204,0.23910148154010077,Political News,10,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.11174032586648422,0.056699517349755806,1.970745626937254,6.092718609628373e-4,0.22287137987200561,Political News,10,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.2339205998159846,0.020167386533986167,11.598954550793213,0.1943925222093717,0.2734486774225975,Political News,10,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.10190784895601379,0.014565416006261033,6.996562879646423,0.07335963358374217,0.1304560643282854,Political News,10,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.27878154294104823,0.011017784558047168,25.302867511366593,0.2571866852072758,0.3003764006748207,Political News,30,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.20299481253911256,0.031085156647898928,6.5302811511755126,0.14206790550923065,0.26392171956899446,Political News,30,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.2850009173818215,0.06841201421988989,4.165948344478962,0.1509133695108373,0.41908846525280563,Political News,30,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.2611741009610725,0.02332489560271016,11.197224862636737,0.21545730557976062,0.3068908963423844,Political News,30,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.11880025573085981,0.016121298799019707,7.369149174139973,0.08720251008478119,0.15039800137693843,Political News,30,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.295416215493767,0.012201368318682682,24.211728371598046,0.27150153358914897,0.31933089739838505,Political News,60,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.22024212532052517,0.03936921137985562,5.5942732303044895,0.14307847101600815,0.2974057796250422,Political News,60,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.24364801696761013,0.09433778033072089,2.5827194164782217,0.058745967519397174,0.42855006641582305,Political News,60,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.32049773784843794,0.028025142724570035,11.436078702552086,0.26556845810828067,0.3754270175885952,Political News,60,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.13568657481172952,0.01896649985116303,7.154012383756151,0.09851223510344997,0.17286091452000907,Political News,60,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.33902469246317674,0.014934140280434107,22.701319667349605,0.3097537775135259,0.3682956074128276,Political News,120,(B) Access: Direct,(B) Access
as.factor(leftright)1,0.415369665311447,0.05577515508912637,7.447216680037977,0.3060503613367593,0.5246889692861346,Political News,120,(B) Access: Facebook,(B) Access
as.factor(leftright)1,0.5199811079027172,0.15018283430180732,3.462320512993939,0.22562275267117488,0.8143394631342595,Political News,120,(B) Access: Twitter,(B) Access
as.factor(leftright)1,0.4727984597374006,0.039405638193869705,11.99824394192792,0.395563408877416,0.5500335105973853,Political News,120,(B) Access: Search engines,(B) Access
as.factor(leftright)1,0.16713987972433372,0.025865640811785703,6.461849560988888,0.11644322373323374,0.2178365357154337,Political News,120,(B) Access: Portals,(B) Access
as.factor(leftright)1,0.06246343423486731,0.02721269573051682,2.2953784091599445,0.009126550603054347,0.11580031786668027,Non-Political News,3,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.22875466606016867,0.011917713201313884,19.194510070518337,0.20539594818559345,0.25211338393474386,Non-Political News,3,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.05943081399451335,0.027680631358875357,2.147018007790411,0.005176776531117651,0.11368485145790905,Non-Political News,10,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.23289440625664307,0.012078352214553148,19.28196844400925,0.2092208359161189,0.25656797659716724,Non-Political News,10,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.06880181750282122,0.02870886026376246,2.396536012600465,0.012532451385846799,0.12507118361979563,Non-Political News,30,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.23487984611738805,0.012443702512212697,18.875398691576606,0.21049018919345117,0.25926950304132496,Non-Political News,30,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.059479487410470475,0.030482611895694955,1.9512595447528147,-2.6643190509163805e-4,0.11922540672603259,Non-Political News,60,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.245568666786105,0.013104015571576005,18.73995535527059,0.21988479626581603,0.271252537306394,Non-Political News,60,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.07289370951998472,0.03414632104695232,2.134745626615338,0.005966920267958184,0.13982049877201125,Non-Political News,120,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.27390076216824055,0.014602369096624306,18.757282489973452,0.2452801187388569,0.3025214055976242,Non-Political News,120,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.12025184476298739,0.049503977920419585,2.429134987016578,0.02322404803896501,0.2172796414870098,Political News,3,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.3120894502193553,0.018035510327575634,17.304165202477357,0.27673984997730705,0.34743905046140355,Political News,3,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.12753371294042143,0.051711686969806776,2.466245454627797,0.02617880647960015,0.22888861940124272,Political News,10,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.3234768751456481,0.018394013821801187,17.5859863039927,0.28742460805491776,0.35952914223637844,Political News,10,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.17427617597345582,0.05896114484347105,2.9557800554266875,0.05871233208025256,0.2898400198666591,Political News,30,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.3574296830373967,0.019654013498216147,18.186091256619825,0.31890781658089307,0.3959515494939003,Political News,30,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.23532038743734407,0.06739274165076921,3.4917764387265904,0.10323061380183643,0.36741016107285174,Political News,60,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.38266412178936876,0.02136548325074664,17.910389261894938,0.3407877746179053,0.4245404689608322,Political News,60,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.30950022068121064,0.08532794739513191,3.627184646174532,0.1422574437867521,0.4767429975756692,Political News,120,(C) Political Interest: Low,(C) Political Interest
as.factor(leftright)1,0.41217543619411234,0.025311487104388672,16.284125642015187,0.3625649214695105,0.46178595091871416,Political News,120,(C) Political Interest: High,(C) Political Interest
as.factor(leftright)1,0.1262178317820305,0.009785208855272991,12.898838813646275,0.10703882242569543,0.14539684113836557,Non-Political News,3,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.18241966209335395,0.011474967815591562,15.897182896277236,0.15992872517479448,0.2049105990119134,Non-Political News,3,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.12679817811232952,0.009928891785117548,12.7706274634182,0.10733755021349912,0.14625880601115993,Non-Political News,10,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.18796564119412648,0.011640350574298354,16.14776462224004,0.1651505540685017,0.21078072831975125,Non-Political News,10,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.12663308144529314,0.010228499062229626,12.380416782058095,0.10658522328332308,0.14668093960726322,Non-Political News,30,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.20419567070080083,0.012008483792361885,17.004284157062486,0.18065904246777154,0.22773229893383012,Non-Political News,30,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.1373389919574081,0.010781350743706895,12.738570075514263,0.11620754449974258,0.1584704394150736,Non-Political News,60,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.21548105948622753,0.01266746895808184,17.010585161035717,0.19065282032838712,0.24030929864406794,Non-Political News,60,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.1523654025111269,0.012070579351566715,12.622874020653404,0.12870706698205614,0.17602373804019766,Non-Political News,120,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.23801611438150944,0.014213239760854679,16.74608452304029,0.21015816445023427,0.2658740643127846,Non-Political News,120,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.17500232992433726,0.015811619625359114,11.067957240994064,0.1440115554586334,0.20599310439004112,Political News,3,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.3135555421241179,0.01835610305322431,17.08181421813498,0.2775775801397983,0.34953350410843753,Political News,3,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.17243018717677855,0.016229010388227123,10.624812175969963,0.14062132681585338,0.20423904753770372,Political News,10,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.3296288332307014,0.01885618566074683,17.481204266931574,0.29267070933563766,0.36658695712576517,Political News,10,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.17618188232696474,0.017526681000070616,10.05221024598182,0.14182958756682634,0.21053417708710315,Political News,30,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.38612506974589533,0.020429641663288742,18.900237023723562,0.34608297208584937,0.4261671674059413,Political News,30,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.20107484892587874,0.019355452855477205,10.388537557207224,0.1631381613291434,0.23901153652261406,Political News,60,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.39520145454141753,0.022619163108529582,17.471975096743915,0.35086789484869957,0.4395350142341355,Political News,60,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.23631347636268177,0.02360027011949552,10.013168288589622,0.19005694692847055,0.282570005796893,Political News,120,(D) Political Extremity: Low,(D) Political Extremity
as.factor(leftright)1,0.4581028527800348,0.027434932494348824,16.697794057790993,0.40433038509111113,0.5118753204689586,Political News,120,(D) Political Extremity: High,(D) Political Extremity
as.factor(leftright)1,0.13290627936496308,0.009651108284273364,13.771089853124536,0.11399010712778729,0.15182245160213886,Non-Political News,3,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.16154811872775637,0.0076161076206045,21.21137551821177,0.14662054779137154,0.1764756896641412,Non-Political News,3,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.13270184941930876,0.00981360029319948,13.52223908194702,0.11346719284463778,0.15193650599397973,Non-Political News,10,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.16599595916667248,0.007715004930513703,21.515988733868465,0.15087454950286563,0.18111736883047933,Non-Political News,10,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.13795402112669475,0.01016548617317078,13.570823743854906,0.11802966822728002,0.15787837402610946,Non-Political News,30,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.1736744657379237,0.007923812264064965,21.918043985664497,0.15814379370035636,0.18920513777549103,Non-Political News,30,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.14666632131705548,0.010748790447053465,13.644914005860139,0.12559869204083068,0.16773395059328028,Non-Political News,60,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.18562477744358408,0.008328109673584584,22.288944876933577,0.1693016824833583,0.20194787240380985,Non-Political News,60,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.1560793820704406,0.012087322598948541,12.912651316513857,0.13238822977650144,0.17977053436437973,Non-Political News,120,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.2085196150869966,0.009298990868947784,22.423897176123518,0.19029359298385895,0.22674563719013424,Non-Political News,120,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.2141089650293312,0.0161713781842738,13.239994921245858,0.18241306378815453,0.24580486627050785,Political News,3,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.2480346339150756,0.01187570142897474,20.8858933847825,0.22475825911428512,0.2713110087158661,Political News,3,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.21935025455520962,0.01678406199727433,13.068961172261597,0.18645349304055195,0.2522470160698673,Political News,10,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.2534049024791936,0.012104126262205351,20.935414666851276,0.22968081500527113,0.2771289899531161,Political News,10,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.24459617836451034,0.018666597211581266,13.103415453393733,0.20800964782981105,0.2811827088992096,Political News,30,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.27967064134917335,0.01294550325346352,21.603690167421536,0.2542974549723849,0.30504382772596184,Political News,30,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.2492071973965994,0.02110742609647635,11.806612339066856,0.20783664224750575,0.29057775254569307,Political News,60,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.3021082600677663,0.014033986117333096,21.526903157944442,0.27460164727779346,0.32961487285773916,Political News,60,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.27070842696455977,0.026188227316129204,10.337027539005351,0.21937950142494653,0.322037352504173,Political News,120,(E) Generation: Millennial,(E) Generation
as.factor(leftright)1,0.3584331759642376,0.01685567476499431,21.264836973992164,0.3253960534248488,0.39147029850362647,Political News,120,(E) Generation: Boomer,(E) Generation
as.factor(leftright)1,0.16158352153555297,0.00869733049371213,18.578519196479,0.1445367537678772,0.17863028930322875,Non-Political News,3,(F) Gender: Male,(F) Gender
as.factor(leftright)1,0.14102733472294887,0.008438379123983403,16.712609453884767,0.1244881116399414,0.15756655780595635,Non-Political News,3,(F) Gender: Female,(F) Gender
as.factor(leftright)1,0.1666504302998736,0.008818546743647775,18.897720355104557,0.14936607868232393,0.18393478191742324,Non-Political News,10,(F) Gender: Male,(F) Gender
